i,0.949272374876,1.21140188056,2.16067425544
myexclamationmark,0.423842325726,2.14226207594,1.71841975021
to,0.390064690959,1.03032600455,1.42039069551
my,0.348972080948,0.515934223942,0.86490630489
you,0.294855443279,0.727919967234,0.433064523955
not,0.204577235917,0.137713175255,0.342290411172
but,0.188320254185,0.19868761601,0.387007870195
im,0.165451016233,0.313961290772,0.479412307006
no,0.155516958394,0.0921370247401,0.247653983134
is,0.134160453129,0.445739980654,0.579900433783
so,0.13378783463,0.267165128581,0.400952963211
work,0.127004136029,0.0797364774777,0.206740613506
me,0.126556923911,0.290903070072,0.417459993983
good,0.125655873011,0.260681637953,0.135025764942
have,0.122111570453,0.25544430211,0.377555872563
cant,0.121670125716,0.0799369079675,0.201607033684
sad,0.11936834165,0.00628306013786,0.125651401788
miss,0.117971151923,0.0228577902103,0.140828942133
thanks,0.11632722522,0.14273265187,0.02640542665
love,0.115999165717,0.192604986362,0.0766058206449
dont,0.114553506451,0.0914398752102,0.205993381661
in,0.110630956789,0.413906390247,0.524537347036
go,0.0901472754183,0.117495838889,0.207643114307
and,0.0889769018267,0.61206242974,0.701039331567
your,0.0870981704572,0.181598738159,0.0945005677021
at,0.0858018744982,0.200805207707,0.286607082205
the,0.0855058196065,1.08893885127,1.17444467088
want,0.0846418478405,0.0506653420826,0.135307189923
was,0.083689435211,0.185284916298,0.26897435151
it,0.0833891663488,0.46685489704,0.550244063389
wish,0.0777711032224,0.024182374317,0.101953477539
bad,0.0759883283491,0.022840361472,0.0988286898211
still,0.0751949587278,0.0577152667033,0.132910225431
sorry,0.0734547375989,0.0220647826201,0.0955195202189
this,0.0694992563036,0.170740634232,0.240239890535
quot,0.0690990678848,0.187899227035,0.118800159151
now,0.0685225099609,0.170087056548,0.238609566508
hate,0.0674216270508,0.0103875279949,0.0778091550458
feel,0.0674119077728,0.034221327547,0.10163323532
great,0.0670816824264,0.103744564412,0.0366628819859
really,0.0669527694338,0.0770785948951,0.144031364329
why,0.0655595047123,0.0303870051328,0.095946509845
its,0.0651567683762,0.208970571575,0.274127339952
didnt,0.0632174494477,0.0289055623818,0.0921230118296
sick,0.0610850669936,0.00577762672871,0.0668626937223
get,0.0588743744567,0.148797852779,0.207672227236
up,0.0567743845219,0.169180762159,0.225955146681
am,0.0558557427684,0.0960846339529,0.151940376721
too,0.055477693297,0.118811708626,0.174289401923
thank,0.0548115538709,0.0651660523036,0.0103544984328
happy,0.0537354019695,0.0837799447509,0.0300445427814
back,0.0522809004686,0.0987860883811,0.15106698885
today,0.0509187704179,0.121051301491,0.171970071909
of,0.0501430705507,0.371014265422,0.421157335973
last,0.0479697456061,0.0539158017655,0.101885547372
that,0.047663263611,0.285029585283,0.332692848894
home,0.0469343829597,0.0647913344313,0.111725717391
need,0.0466017702887,0.0557981054962,0.102399875785
has,0.0463793878289,0.0492274711772,0.0956068590061
sleep,0.0462563246695,0.0397723806785,0.086028705348
be,0.0454552346789,0.220743684261,0.26619891894
haha,0.0435462020458,0.087535837843,0.0439896357973
had,0.0429157578162,0.0838322309656,0.126747988782
lol,0.042233570799,0.146758690405,0.104525119606
awesome,0.0416210195801,0.0592925675146,0.0176715479344
out,0.0415967865862,0.159185380774,0.200782167361
sucks,0.0413742917369,0.00388660862897,0.0452609003659
wont,0.0408424115405,0.0133852709733,0.0542276825138
on,0.0399202420772,0.342701280141,0.382621522218
new,0.0391023657188,0.109313046282,0.0702106805632
nice,0.038785908969,0.0690439465635,0.0302580375945
got,0.0387155397216,0.114088520562,0.152804060283
tired,0.0376442236113,0.0170104485286,0.0546546721399
ugh,0.0371893641901,0.00369489250826,0.0408842566984
only,0.0371295983681,0.0433191289117,0.0804487272798
with,0.0367611953627,0.2655791134,0.228817918037
been,0.0359537869534,0.0551793852884,0.0911331722418
they,0.0350083066986,0.0611225850305,0.096130891729
hey,0.0345892680559,0.0566956855158,0.02210641746
wanna,0.0344393590379,0.0189537528431,0.053393111881
lost,0.0342729769727,0.00792136153303,0.0421943385057
do,0.0338595621158,0.127552220857,0.161411782973
doesnt,0.0327448768669,0.0128362657185,0.0455811425854
feeling,0.03268946176,0.0175594537833,0.0502489155434
damn,0.0325481171741,0.00990823769313,0.0424563548672
myquestionmark,0.0325322316978,0.484823926172,0.51735615787
again,0.0321640626046,0.0520596411423,0.0842237037468
just,0.0319568425736,0.258590189363,0.290547031937
oh,0.031230403539,0.0715188273945,0.102749230933
like,0.031001790441,0.155359772729,0.18636156317
when,0.0305273577486,0.0708826784485,0.101410036197
hurts,0.0302282670729,0.0018735893615,0.0321018564344
poor,0.030219509321,0.00316331599174,0.0333828253127
fun,0.0301372448037,0.0764947321639,0.0463574873601
missing,0.0294508600529,0.00399989542757,0.0334507554805
youre,0.0292943134607,0.0576891235959,0.0283948101352
though,0.0289141958204,0.0378029332566,0.066717129077
for,0.0288699125977,0.479159586242,0.450289673644
even,0.0286968932119,0.027432834,0.0561297272119
yay,0.0286414725236,0.0437025611531,0.0150610886295
missed,0.0285511266208,0.0100040957535,0.0385552223743
could,0.0283776480365,0.0330797451918,0.0614573932283
bored,0.028168127954,0.00928080311626,0.0374489310703
school,0.0268436156446,0.0318771622528,0.0587207778975
tomorrow,0.0263608057515,0.0602598624873,0.0866206682388
are,0.0259198176758,0.181363450193,0.155443632517
phone,0.0258115196499,0.0164701576429,0.0422816772929
yes,0.025807532488,0.0529310780546,0.0271235455666
rain,0.0256516696195,0.0113896804441,0.0370413500636
follow,0.0255968770944,0.0373585004314,0.0117616233369
down,0.0252958108506,0.0279905536239,0.0532863644745
welcome,0.0251273776143,0.0277378369193,0.00261045930498
cool,0.0250550327987,0.0435805599854,0.0185255271866
going,0.0250508091877,0.12791822436,0.152969033548
her,0.0247025467284,0.0547175237249,0.0794200704533
amazing,0.0245709805328,0.0369924969282,0.0124215163954
he,0.0241831747431,0.0515977795787,0.0757809543218
over,0.0241358674067,0.0391362317325,0.0632720991392
left,0.0240961475005,0.0131586973761,0.0372548448766
boo,0.0240400101075,0.0041218965953,0.0281619067028
working,0.0239371136255,0.0249143813234,0.0488514949489
she,0.0238697540309,0.0373062142166,0.0611759682475
never,0.0237920475024,0.0277378369193,0.0515298844217
away,0.0237473053349,0.015555148885,0.0393024542199
glad,0.0234976606935,0.0339686108424,0.010470950149
all,0.0234221245754,0.167228743475,0.190650868051
best,0.023378658523,0.0463778724739,0.0229992139509
gone,0.0232738681645,0.00694535219123,0.0302192203558
morning,0.0228470322811,0.0853136737166,0.0624666414355
cold,0.0225418611582,0.00767735919758,0.0302192203558
headache,0.0222226162365,0.00162087265692,0.0238434888934
find,0.021884308997,0.0204264812249,0.0423107902219
being,0.0217675320364,0.024182374317,0.0459499063534
aww,0.0217649090237,0.0256115308532,0.0473764398769
soo,0.0214817352832,0.0304654344549,0.0519471697381
think,0.0213856232683,0.0789957561022,0.100381379371
watching,0.0211884690708,0.0584821311861,0.0372936621153
anymore,0.0210362191555,0.00441818514549,0.025454404301
much,0.0210114330937,0.0696365236639,0.0906479567576
already,0.0207478425187,0.022552787291,0.0433006298097
excited,0.0206052849892,0.0311538696156,0.0105485846264
wait,0.0205838031268,0.0576542661194,0.0370704629926
hours,0.020431661288,0.0195986161582,0.0400302774462
stupid,0.0203731467184,0.00473190243392,0.0251050491523
yet,0.0203562162485,0.0192761845006,0.0396324007492
u,0.020342996153,0.128371371555,0.108028375402
some,0.0202541394739,0.10694273788,0.0866885984066
him,0.0200648337646,0.0326004548901,0.0526652886547
ive,0.0200350414248,0.0409662492484,0.0610012906732
isnt,0.0200192102406,0.0113548229676,0.0313740332081
hi,0.0197999789985,0.0297857136633,0.00998573466476
can,0.0197253161186,0.111683354684,0.0919580385649
birthday,0.0193270908367,0.0312148701995,0.0118877793628
twitter,0.0188123732464,0.078202748512,0.0593903752657
com,0.0186896556276,0.0276855507046,0.008995895077
song,0.0186309167864,0.0300820022134,0.011451085427
about,0.0185199394263,0.100668392112,0.119188331538
havent,0.0184545546387,0.0138122750603,0.0322668296991
because,0.0183578799155,0.0204787674396,0.0388366473551
here,0.0183448795249,0.0710221083545,0.0893669878793
trying,0.0180973304521,0.018099744669,0.0361970751211
someone,0.0173808590685,0.0162348696766,0.0336157287451
hurt,0.0172785197136,0.00303260045489,0.0203111201685
there,0.0170603626407,0.0763727309961,0.0934330936369
iphone,0.0169943415716,0.00830479377445,0.025299135346
any,0.016792942452,0.0254111003634,0.0422040428154
car,0.016746863535,0.0117643983164,0.0285112618514
getting,0.0165805672207,0.0449835734142,0.0615641406349
sweet,0.0165494325498,0.0239732294581,0.00742379690821
enjoy,0.0164123727168,0.0236420834314,0.00722971071453
cute,0.0163733893041,0.0245832352967,0.00820984599261
